sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
2.451;3.064;10.879;-0.5448;7.0007;6.8645;2.5333;-3.7864;3.0918;-2.3017;0.3117;-0.4609;201.0135;10.5;27.06;-30.5;344.56;-51.58;1.41;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;13977;2016-11-30 16:01:56:185
2.451;3.064;10.879;-0.5448;7.0007;6.8645;2.5333;-3.7864;3.0918;-2.3017;0.3117;-0.4609;201.0135;10.5;27.06;-30.5;344.56;-51.58;1.41;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;13982;2016-11-30 16:01:56:190
2.451;3.064;10.879;-0.5448;7.0007;6.8645;2.5333;-3.7864;3.0918;-2.3017;0.3117;-0.4609;201.0135;10.5;27.06;-30.5;344.56;-51.58;1.41;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;13987;2016-11-30 16:01:56:195
1.838;2.911;10.573;-0.5448;6.4015;7.423;2.9964;-3.5004;3.3097;-2.63;-0.0316;0.1961;201.0135;8.75;27.63;-29.81;350.96;-45.47;4.54;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;13991;2016-11-30 16:01:56:199
1.838;2.911;10.573;-0.5448;6.4015;7.423;2.9964;-3.5004;3.3097;-2.63;-0.0316;0.1961;201.0135;8.75;27.63;-29.81;350.96;-45.47;4.54;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;13996;2016-11-30 16:01:56:204
1.838;2.911;10.573;-0.5448;6.4015;7.423;2.9964;-3.5004;3.3097;-2.7475;-0.0594;0.2304;201.0135;8.75;27.63;-29.81;350.96;-45.47;4.54;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14001;2016-11-30 16:01:56:209
1.838;2.911;10.573;-0.5448;6.4015;7.423;2.9964;-3.5004;3.3097;-2.7475;-0.0594;0.2304;201.0135;8.25;28.38;-29.06;350.96;-45.47;4.54;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14006;2016-11-30 16:01:56:214
-0.306;3.217;10.113;-0.5312;6.2108;7.5728;1.5936;-3.3097;2.8466;-2.7475;-0.0594;0.2304;201.0135;8.25;28.38;-29.06;350.96;-45.47;4.54;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14011;2016-11-30 16:01:56:219
-0.306;3.217;10.113;-0.5312;6.2108;7.5728;1.5936;-3.3097;2.8466;-2.7475;-0.0594;0.2304;201.0135;8.25;28.38;-29.06;350.96;-45.47;4.54;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14016;2016-11-30 16:01:56:224
-0.305;4.598;8.888;-0.4903;5.8567;7.8588;0.0408;-2.3427;1.9477;-2.4745;-0.1235;0.2555;201.0135;7.81;29.0;-28.94;350.96;-45.47;4.54;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14022;2016-11-30 16:01:56:230
-0.305;4.598;8.888;-0.4903;5.8567;7.8588;0.0408;-2.3427;1.9477;-2.4745;-0.1235;0.2555;201.0135;7.81;29.0;-28.94;350.96;-45.47;4.54;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14027;2016-11-30 16:01:56:235
-0.305;4.598;8.888;-0.4903;5.8567;7.8588;0.0408;-2.3427;1.9477;-2.4745;-0.1235;0.2555;201.0135;7.81;29.0;-28.94;350.96;-45.47;4.54;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14032;2016-11-30 16:01:56:240
-0.305;4.598;8.888;-0.4903;5.8567;7.8588;0.0408;-2.3427;1.9477;-2.4745;-0.1235;0.2555;201.0135;7.81;29.0;-28.94;350.96;-45.47;4.54;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14037;2016-11-30 16:01:56:245
0.612;3.677;8.274;-0.4358;5.5434;8.0904;0.5857;-1.5663;0.3405;-2.0704;-0.1887;0.2915;201.0135;7.13;30.56;-27.75;352.85;-36.64;3.57;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14042;2016-11-30 16:01:56:250
0.612;3.677;8.274;-0.4358;5.5434;8.0904;0.5857;-1.5663;0.3405;-2.0704;-0.1887;0.2915;201.0135;7.13;30.56;-27.75;352.85;-36.64;3.57;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14047;2016-11-30 16:01:56:255
0.612;3.677;8.274;-0.4358;5.5434;8.0904;0.5857;-1.5663;0.3405;-2.0704;-0.1887;0.2915;201.0135;7.13;30.56;-27.75;352.85;-36.64;3.57;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14051;2016-11-30 16:01:56:259
0.612;3.677;8.274;-0.3677;5.271;8.2674;1.7434;-2.2065;-0.6129;-1.6886;-0.3245;0.3073;201.0135;6.75;31.0;-27.56;352.85;-36.64;3.57;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14057;2016-11-30 16:01:56:265
1.686;3.065;7.815;-0.3677;5.271;8.2674;1.7434;-2.2065;-0.6129;-1.6886;-0.3245;0.3073;201.0135;6.75;31.0;-27.56;352.85;-36.64;3.57;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14061;2016-11-30 16:01:56:269
1.686;3.065;7.815;-0.3677;5.271;8.2674;1.7434;-2.2065;-0.6129;-1.6886;-0.3245;0.3073;201.0135;6.75;31.0;-27.56;352.85;-36.64;3.57;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14066;2016-11-30 16:01:56:274
1.686;3.065;7.815;-0.3133;5.162;8.3491;1.9885;-2.0975;-0.5312;-1.5299;-0.4093;0.3013;201.0135;7.31;30.88;-26.5;352.85;-36.64;3.57;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14071;2016-11-30 16:01:56:279
0.766;2.911;8.734;-0.3133;5.162;8.3491;1.9885;-2.0975;-0.5312;-1.5299;-0.4093;0.3013;201.0135;7.31;30.88;-26.5;352.85;-36.64;3.57;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14076;2016-11-30 16:01:56:284
0.766;2.911;8.734;-0.3133;5.162;8.3491;1.9885;-2.0975;-0.5312;-1.5299;-0.4093;0.3013;201.0135;7.31;30.88;-26.5;352.85;-36.64;3.57;0.0;67.253;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14081;2016-11-30 16:01:56:289
0.766;2.911;8.734;-0.3133;5.162;8.3491;1.9885;-2.0975;-0.5312;-1.5299;-0.4093;0.3013;201.0135;7.31;30.88;-26.5;352.85;-36.64;3.57;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14086;2016-11-30 16:01:56:294
-0.612;3.677;9.04;-0.2315;4.9441;8.4717;0.0817;-1.4301;0.7219;-1.2444;-0.4745;0.1214;201.0135;6.5;31.44;-26.31;351.48;-31.71;2.15;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14092;2016-11-30 16:01:56:300
-0.612;3.677;9.04;-0.2315;4.9441;8.4717;0.0817;-1.4301;0.7219;-1.2444;-0.4745;0.1214;201.0135;6.5;31.44;-26.31;351.48;-31.71;2.15;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14097;2016-11-30 16:01:56:305
-0.612;3.677;9.04;-0.2315;4.9441;8.4717;0.0817;-1.4301;0.7219;-1.2444;-0.4745;0.1214;518.932;6.5;31.44;-26.31;351.48;-31.71;2.15;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14102;2016-11-30 16:01:56:310
-0.612;3.677;9.04;-0.1498;4.767;8.5807;-0.4495;-1.2531;0.4631;-1.0895;-0.4876;-0.1205;518.932;6.38;31.44;-26.37;351.48;-31.71;2.15;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14107;2016-11-30 16:01:56:315
-0.153;3.064;9.04;-0.1498;4.767;8.5807;-0.4495;-1.2531;0.4631;-1.0895;-0.4876;-0.1205;518.932;6.38;31.44;-26.37;351.48;-31.71;2.15;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14112;2016-11-30 16:01:56:320
-0.153;3.064;9.04;-0.1498;4.767;8.5807;-0.4495;-1.2531;0.4631;-1.0794;-0.5296;-0.1636;518.932;6.38;31.44;-26.37;351.48;-31.71;2.15;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14117;2016-11-30 16:01:56:325
-0.153;3.064;9.04;-0.1498;4.767;8.5807;-0.4495;-1.2531;0.4631;-1.0794;-0.5296;-0.1636;518.932;6.38;31.44;-26.37;351.48;-31.71;2.15;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14123;2016-11-30 16:01:56:331
-0.153;3.064;9.04;-0.1498;4.767;8.5807;-0.4495;-1.2531;0.4631;-1.0794;-0.5296;-0.1636;518.932;6.38;31.44;-26.37;351.48;-31.71;2.15;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14127;2016-11-30 16:01:56:335
0.459;2.911;8.734;-0.0817;4.5764;8.676;0.681;-1.6753;0.2043;-1.0957;-0.5699;-0.1601;518.932;6.0;31.88;-26.12;352.23;-29.05;1.0;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14132;2016-11-30 16:01:56:340
0.459;2.911;8.734;-0.0817;4.5764;8.676;0.681;-1.6753;0.2043;-1.0957;-0.5699;-0.1601;518.932;6.0;31.88;-26.12;352.23;-29.05;1.0;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14137;2016-11-30 16:01:56:345
0.459;2.911;8.734;-0.0817;4.5764;8.676;0.681;-1.6753;0.2043;-1.1669;-0.613;-0.1358;518.932;6.0;31.88;-26.12;352.23;-29.05;1.0;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14142;2016-11-30 16:01:56:350
0.459;2.911;8.734;-0.0817;4.5764;8.676;0.681;-1.6753;0.2043;-1.1669;-0.613;-0.1358;518.932;6.0;31.88;-26.12;352.23;-29.05;1.0;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14147;2016-11-30 16:01:56:355
0.307;3.065;9.654;0.0136;4.3857;8.785;0.286;-1.1713;0.5584;-1.1915;-0.6158;-0.0954;518.932;6.25;32.13;-25.62;352.23;-29.05;1.0;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14152;2016-11-30 16:01:56:360
0.307;3.065;9.654;0.0136;4.3857;8.785;0.286;-1.1713;0.5584;-1.1915;-0.6158;-0.0954;518.932;6.25;32.13;-25.62;352.23;-29.05;1.0;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14157;2016-11-30 16:01:56:365
0.307;3.065;9.654;0.0136;4.3857;8.785;0.286;-1.1713;0.5584;-1.1915;-0.6158;-0.0954;518.932;6.25;32.13;-25.62;352.23;-29.05;1.0;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14162;2016-11-30 16:01:56:370
0.307;3.065;9.654;0.0136;4.3857;8.785;0.286;-1.1713;0.5584;-1.1915;-0.6158;-0.0954;518.932;6.25;32.13;-25.62;352.23;-29.05;1.0;0.0;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14167;2016-11-30 16:01:56:375
0.306;3.064;10.573;0.1226;4.1814;8.8803;0.177;-1.1168;1.6889;-1.1443;-0.6079;-0.0695;518.932;5.75;32.25;-25.31;351.37;-26.53;-0.09;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14171;2016-11-30 16:01:56:379
0.306;3.064;10.573;0.1226;4.1814;8.8803;0.177;-1.1168;1.6889;-1.1443;-0.6079;-0.0695;518.932;5.75;32.25;-25.31;351.37;-26.53;-0.09;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14176;2016-11-30 16:01:56:384
-0.153;2.911;9.653;0.1226;4.1814;8.8803;0.177;-1.1168;1.6889;-1.0843;-0.5939;-0.0793;518.932;5.75;32.25;-25.31;351.37;-26.53;-0.09;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14183;2016-11-30 16:01:56:391
-0.153;2.911;9.653;0.1226;4.1814;8.8803;0.177;-1.1168;1.6889;-1.0843;-0.5939;-0.0793;518.932;5.75;32.25;-25.31;351.37;-26.53;-0.09;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14195;2016-11-30 16:01:56:403
-0.153;2.911;9.653;0.1226;4.1814;8.8803;0.177;-1.1168;1.6889;-1.0843;-0.5939;-0.0793;518.932;5.75;32.25;-25.31;351.37;-26.53;-0.09;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14196;2016-11-30 16:01:56:404
-0.306;2.758;8.734;0.2043;4.0043;8.9621;-0.3541;-1.1032;0.6946;-1.0055;-0.5607;-0.0813;518.932;5.88;32.25;-24.56;351.37;-26.53;-0.09;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14196;2016-11-30 16:01:56:404
-0.306;2.758;8.734;0.2043;4.0043;8.9621;-0.3541;-1.1032;0.6946;-1.0055;-0.5607;-0.0813;518.932;5.88;32.25;-24.56;351.37;-26.53;-0.09;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14202;2016-11-30 16:01:56:410
-0.306;2.758;8.734;0.2043;4.0043;8.9621;-0.3541;-1.1032;0.6946;-1.0055;-0.5607;-0.0813;518.932;5.88;32.25;-24.56;351.37;-26.53;-0.09;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14206;2016-11-30 16:01:56:414
0.153;3.064;8.887;0.286;3.8545;9.0165;-0.4358;-0.9534;-0.4358;-0.8238;-0.465;-0.1402;518.932;5.75;32.38;-24.56;350.53;-24.07;-1.31;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14212;2016-11-30 16:01:56:420
0.153;3.064;8.887;0.286;3.8545;9.0165;-0.4358;-0.9534;-0.4358;-0.8238;-0.465;-0.1402;518.932;5.75;32.38;-24.56;350.53;-24.07;-1.31;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14217;2016-11-30 16:01:56:425
0.153;3.064;8.887;0.286;3.8545;9.0165;-0.4358;-0.9534;-0.4358;-0.7336;-0.4257;-0.1693;518.932;5.75;32.38;-24.56;350.53;-24.07;-1.31;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14222;2016-11-30 16:01:56:430
0.153;3.064;8.887;0.286;3.8545;9.0165;-0.4358;-0.9534;-0.4358;-0.7336;-0.4257;-0.1693;518.932;5.75;32.38;-24.56;350.53;-24.07;-1.31;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14227;2016-11-30 16:01:56:435
0.0;3.217;9.194;0.3269;3.7319;9.071;0.1226;-0.3677;0.2724;-0.7336;-0.4257;-0.1693;518.932;5.25;31.81;-24.87;350.53;-24.07;-1.31;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14231;2016-11-30 16:01:56:439
0.0;3.217;9.194;0.3269;3.7319;9.071;0.1226;-0.3677;0.2724;-0.7336;-0.4257;-0.1693;518.932;5.25;31.81;-24.87;350.53;-24.07;-1.31;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14236;2016-11-30 16:01:56:444
0.0;3.217;9.194;0.3269;3.7319;9.071;0.1226;-0.3677;0.2724;-0.5719;-0.2233;-0.3692;518.932;5.25;31.81;-24.87;350.53;-24.07;-1.31;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14241;2016-11-30 16:01:56:449
0.0;3.217;9.194;0.3269;3.7319;9.071;0.1226;-0.3677;0.2724;-0.5719;-0.2233;-0.3692;518.932;5.25;31.81;-24.87;350.53;-24.07;-1.31;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14247;2016-11-30 16:01:56:455
0.0;3.217;9.194;0.3269;3.7319;9.071;0.1226;-0.3677;0.2724;-0.5719;-0.2233;-0.3692;518.932;5.25;31.81;-24.87;350.53;-24.07;-1.31;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14252;2016-11-30 16:01:56:460
-0.459;2.145;10.266;0.3269;3.6093;9.1255;-0.6265;-1.3212;0.681;-0.4691;-0.0881;-0.5206;518.932;4.44;31.38;-25.0;352.68;-22.35;-2.06;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14257;2016-11-30 16:01:56:465
-0.459;2.145;10.266;0.3269;3.6093;9.1255;-0.6265;-1.3212;0.681;-0.4691;-0.0881;-0.5206;518.932;4.44;31.38;-25.0;352.68;-22.35;-2.06;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14262;2016-11-30 16:01:56:470
-0.459;2.145;10.266;0.2996;3.5412;9.1527;-0.7491;-0.79;-0.2724;-0.4391;-0.0343;-0.528;518.932;4.19;31.44;-25.5;352.68;-22.35;-2.06;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14267;2016-11-30 16:01:56:475
-0.306;2.911;8.734;0.2996;3.5412;9.1527;-0.7491;-0.79;-0.2724;-0.4391;-0.0343;-0.528;518.932;4.19;31.44;-25.5;352.68;-22.35;-2.06;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14272;2016-11-30 16:01:56:480
-0.306;2.911;8.734;0.2996;3.5412;9.1527;-0.7491;-0.79;-0.2724;-0.4391;-0.0343;-0.528;518.932;4.19;31.44;-25.5;352.68;-22.35;-2.06;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14277;2016-11-30 16:01:56:485
-0.306;2.911;8.734;0.2996;3.5412;9.1527;-0.7491;-0.79;-0.2724;-0.4391;-0.0343;-0.528;518.932;4.19;31.44;-25.5;352.68;-22.35;-2.06;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14281;2016-11-30 16:01:56:489
0.459;3.524;7.968;0.2724;3.5004;9.1664;-0.4222;-0.4358;-0.7355;-0.4445;-0.0101;-0.516;518.932;4.19;31.44;-25.5;352.68;-22.35;-2.06;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14287;2016-11-30 16:01:56:495
0.459;3.524;7.968;0.2724;3.5004;9.1664;-0.4222;-0.4358;-0.7355;-0.4445;-0.0101;-0.516;518.932;4.19;31.44;-25.5;352.68;-22.35;-2.06;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14291;2016-11-30 16:01:56:499
0.459;3.524;7.968;0.2724;3.5004;9.1664;-0.4222;-0.4358;-0.7355;-0.3679;0.021;-0.459;518.932;4.19;31.44;-25.5;352.68;-22.35;-2.06;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14296;2016-11-30 16:01:56:504
0.459;3.524;7.968;0.2724;3.5004;9.1664;-0.4222;-0.4358;-0.7355;-0.3679;0.021;-0.459;518.932;4.19;31.44;-25.5;352.68;-22.35;-2.06;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14301;2016-11-30 16:01:56:509
0.459;3.524;7.968;0.2724;3.5004;9.1664;-0.4222;-0.4358;-0.7355;-0.3679;0.021;-0.459;518.932;4.19;31.44;-25.5;352.68;-22.35;-2.06;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14306;2016-11-30 16:01:56:514
0.459;3.524;7.968;0.2724;3.5004;9.1664;-0.4222;-0.4358;-0.7355;-0.3679;0.021;-0.459;518.932;4.19;31.44;-25.5;352.68;-22.35;-2.06;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14311;2016-11-30 16:01:56:519
1.532;3.984;7.814;0.2315;3.4186;9.1936;1.2939;0.5584;-1.3756;-0.3316;0.012;-0.4538;518.932;4.19;31.56;-25.94;353.05;-20.89;-1.7;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14316;2016-11-30 16:01:56:524
1.532;3.984;7.814;0.2315;3.4186;9.1936;1.2939;0.5584;-1.3756;-0.3316;0.012;-0.4538;518.932;4.19;31.56;-25.94;353.05;-20.89;-1.7;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14322;2016-11-30 16:01:56:530
1.532;3.984;7.814;0.2315;3.4186;9.1936;1.2939;0.5584;-1.3756;-0.3316;0.012;-0.4538;518.932;4.19;31.56;-25.94;353.05;-20.89;-1.7;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14327;2016-11-30 16:01:56:535
0.612;3.524;7.968;0.2043;3.3778;9.2208;0.8581;0.4495;-1.4029;-0.2367;-0.0183;-0.3769;518.932;4.19;32.06;-26.31;353.05;-20.89;-1.7;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14332;2016-11-30 16:01:56:540
0.612;3.524;7.968;0.2043;3.3778;9.2208;0.8581;0.4495;-1.4029;-0.2367;-0.0183;-0.3769;518.932;4.19;32.06;-26.31;353.05;-20.89;-1.7;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14337;2016-11-30 16:01:56:545
0.307;3.525;8.275;0.1907;3.3642;9.2208;0.4086;0.1498;-1.2531;-0.2108;-0.024;-0.3793;518.932;4.5;32.25;-26.56;353.05;-20.89;-1.7;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14342;2016-11-30 16:01:56:550
0.307;3.525;8.275;0.1907;3.3642;9.2208;0.4086;0.1498;-1.2531;-0.2108;-0.024;-0.3793;518.932;4.5;32.25;-26.56;353.05;-20.89;-1.7;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14347;2016-11-30 16:01:56:555
0.307;3.525;8.275;0.1907;3.3642;9.2208;0.4086;0.1498;-1.2531;-0.2108;-0.024;-0.3793;518.932;4.5;32.25;-26.56;353.05;-20.89;-1.7;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14351;2016-11-30 16:01:56:559
0.307;3.525;8.275;0.1907;3.3369;9.2345;0.2588;0.177;-0.6538;-0.1312;-0.0799;-0.2643;518.932;4.13;32.19;-27.0;353.38;-20.04;-1.18;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14357;2016-11-30 16:01:56:565
0.92;3.525;8.888;0.1907;3.3369;9.2345;0.2588;0.177;-0.6538;-0.1312;-0.0799;-0.2643;518.932;4.13;32.19;-27.0;353.38;-20.04;-1.18;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14361;2016-11-30 16:01:56:569
0.92;3.525;8.888;0.1907;3.3369;9.2345;0.2588;0.177;-0.6538;-0.0998;-0.1328;-0.228;518.932;4.13;32.19;-27.0;353.38;-20.04;-1.18;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14366;2016-11-30 16:01:56:574
0.92;3.525;8.888;0.1907;3.3369;9.2345;0.2588;0.177;-0.6538;-0.0998;-0.1328;-0.228;518.932;4.13;32.19;-27.0;353.38;-20.04;-1.18;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14372;2016-11-30 16:01:56:580
0.92;3.525;8.888;0.2043;3.3233;9.2345;0.7082;0.1907;-0.1907;-0.0687;-0.1658;-0.1723;518.932;4.38;32.19;-27.62;353.38;-20.04;-1.18;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14377;2016-11-30 16:01:56:585
0.92;3.525;8.888;0.2043;3.3233;9.2345;0.7082;0.1907;-0.1907;-0.0687;-0.1658;-0.1723;518.932;4.38;32.19;-27.62;353.38;-20.04;-1.18;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14382;2016-11-30 16:01:56:590
0.766;3.677;10.113;0.2043;3.3233;9.2345;0.7082;0.1907;-0.1907;-0.0324;-0.1947;-0.1467;518.932;4.38;32.19;-27.62;353.38;-20.04;-1.18;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14387;2016-11-30 16:01:56:595
0.766;3.677;10.113;0.2043;3.3233;9.2345;0.7082;0.1907;-0.1907;-0.0324;-0.1947;-0.1467;518.932;4.38;32.19;-27.62;353.38;-20.04;-1.18;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14391;2016-11-30 16:01:56:599
0.766;3.677;10.113;0.2043;3.3233;9.2345;0.7082;0.1907;-0.1907;-0.0324;-0.1947;-0.1467;518.932;4.38;32.19;-27.62;353.38;-20.04;-1.18;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14396;2016-11-30 16:01:56:604
0.919;3.83;9.5;0.2179;3.3233;9.2345;0.5448;0.3541;0.8717;0.0016;-0.1917;-0.1093;518.932;4.63;31.63;-27.5;351.88;-19.79;-1.27;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14401;2016-11-30 16:01:56:609
0.919;3.83;9.5;0.2179;3.3233;9.2345;0.5448;0.3541;0.8717;0.0016;-0.1917;-0.1093;518.932;4.63;31.63;-27.5;351.88;-19.79;-1.27;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14406;2016-11-30 16:01:56:614
0.919;3.83;9.5;0.2179;3.3233;9.2345;0.5448;0.3541;0.8717;0.0875;-0.2372;-0.0687;952.1278;4.94;31.75;-27.56;351.88;-19.79;-1.27;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14411;2016-11-30 16:01:56:619
0.919;3.83;9.5;0.2179;3.3233;9.2345;0.5448;0.3541;0.8717;0.0875;-0.2372;-0.0687;952.1278;4.94;31.75;-27.56;351.88;-19.79;-1.27;0.4;43.981;12.844663;77.66323;;3055.4669843031024;;86.34516;;0 / 22;14417;2016-11-30 16:01:56:625
