sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.992;4.903;7.661;0.2724;3.6638;9.0983;1.7161;1.2394;-1.4437;0.0;0.0;0.0;545.1457;3.5;32.56;-30.62;353.19;-21.92;-1.89;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27367;2016-11-30 16:03:16:104
1.992;4.903;7.661;0.2724;3.6638;9.0983;1.7161;1.2394;-1.4437;0.0;0.0;0.0;545.1457;3.5;32.56;-30.62;353.19;-21.92;-1.89;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27384;2016-11-30 16:03:16:121
1.992;4.903;7.661;0.2724;3.6638;9.0983;1.7161;1.2394;-1.4437;0.0;0.0;0.0;545.1457;3.5;32.56;-30.62;353.19;-21.92;-1.89;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27384;2016-11-30 16:03:16:121
1.992;4.903;7.661;0.2724;3.6638;9.0983;1.7161;1.2394;-1.4437;0.0;0.0;0.0;545.1457;3.5;32.56;-30.62;353.19;-21.92;-1.89;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27391;2016-11-30 16:03:16:128
1.992;3.984;8.274;0.2724;3.6638;9.0983;1.7161;1.2394;-1.4437;0.0;0.0;0.0;545.1457;3.25;32.06;-30.81;354.56;-21.93;-1.71;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27392;2016-11-30 16:03:16:129
0.919;3.984;8.274;0.2724;3.7047;9.0846;-0.4222;-0.1907;-0.5039;0.2176;-0.009;0.0799;545.1457;3.25;32.06;-30.81;354.56;-21.93;-1.71;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27392;2016-11-30 16:03:16:129
0.919;3.984;8.274;0.2724;3.7047;9.0846;-0.4222;-0.1907;-0.5039;0.2176;-0.009;0.0799;545.1457;3.25;32.06;-30.81;354.56;-21.93;-1.71;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27397;2016-11-30 16:03:16:134
0.919;3.984;8.274;0.2724;3.7047;9.0846;-0.4222;-0.1907;-0.5039;0.2176;-0.009;0.0799;545.1457;3.25;32.06;-30.81;354.56;-21.93;-1.71;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27402;2016-11-30 16:03:16:139
-0.612;3.524;9.194;0.2724;3.7047;9.0846;-0.4222;-0.1907;-0.5039;0.2176;-0.009;0.0799;545.1457;3.25;32.06;-30.81;354.56;-21.93;-1.71;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27407;2016-11-30 16:03:16:144
-0.612;3.524;9.194;0.286;3.7319;9.071;-0.8853;-0.3677;-0.0272;0.2143;-0.0202;0.087;545.1457;3.13;30.94;-31.19;354.56;-21.93;-1.71;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27412;2016-11-30 16:03:16:149
-0.612;3.524;9.194;0.286;3.7319;9.071;-0.8853;-0.3677;-0.0272;0.2143;-0.0202;0.087;545.1457;3.13;30.94;-31.19;354.56;-21.93;-1.71;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27416;2016-11-30 16:03:16:153
-0.306;4.443;9.5;0.2996;3.7728;9.0574;-0.7491;0.5176;0.286;0.2443;0.0019;0.0826;545.1457;3.19;31.19;-31.31;354.56;-21.93;-1.71;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27421;2016-11-30 16:03:16:158
-0.306;4.443;9.5;0.2996;3.7728;9.0574;-0.7491;0.5176;0.286;0.2443;0.0019;0.0826;545.1457;3.19;31.19;-31.31;354.56;-21.93;-1.71;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27427;2016-11-30 16:03:16:164
-0.306;4.443;9.5;0.2996;3.7728;9.0574;-0.7491;0.5176;0.286;0.2443;0.0019;0.0826;545.1457;3.19;31.19;-31.31;354.56;-21.93;-1.71;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27432;2016-11-30 16:03:16:169
0.0;4.75;9.653;0.2996;3.7728;9.0574;-0.7491;0.5176;0.286;0.2443;0.0019;0.0826;545.1457;3.19;31.19;-31.31;354.33;-22.6;-1.89;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27437;2016-11-30 16:03:16:174
0.0;4.75;9.653;0.2996;3.7728;9.0574;-0.7491;0.5176;0.286;0.2443;0.0019;0.0826;545.1457;3.19;31.19;-31.31;354.33;-22.6;-1.89;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27441;2016-11-30 16:03:16:178
0.0;4.75;9.653;0.2996;3.7728;9.0574;-0.7491;0.5176;0.286;0.2443;0.0019;0.0826;545.1457;3.19;31.19;-31.31;354.33;-22.6;-1.89;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27447;2016-11-30 16:03:16:184
0.613;4.291;9.808;0.2996;3.7728;9.0574;-0.7491;0.5176;0.286;0.2255;0.0065;0.0755;545.1457;3.19;31.19;-31.31;354.33;-22.6;-1.89;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27452;2016-11-30 16:03:16:189
0.613;4.291;9.808;0.2996;3.7728;9.0574;-0.7491;0.5176;0.286;0.2255;0.0065;0.0755;545.1457;3.19;31.19;-31.31;354.33;-22.6;-1.89;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27456;2016-11-30 16:03:16:193
0.613;4.291;9.808;0.2996;3.8409;9.0302;0.2996;0.286;0.7763;0.1737;0.0169;0.0758;545.1457;3.25;31.94;-31.0;354.33;-22.6;-1.89;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27461;2016-11-30 16:03:16:198
0.613;4.291;9.808;0.2996;3.8409;9.0302;0.2996;0.286;0.7763;0.1737;0.0169;0.0758;545.1457;3.25;31.94;-31.0;354.33;-22.6;-1.89;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27467;2016-11-30 16:03:16:204
0.613;3.678;9.808;0.2996;3.8545;9.0165;0.1498;-0.177;0.79;0.168;0.0292;0.1033;545.1457;3.81;32.19;-31.12;354.33;-22.6;-1.89;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27472;2016-11-30 16:03:16:209
0.613;3.678;9.808;0.2996;3.8545;9.0165;0.1498;-0.177;0.79;0.168;0.0292;0.1033;545.1457;3.81;32.19;-31.12;354.33;-22.6;-1.89;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27476;2016-11-30 16:03:16:213
0.613;3.678;9.808;0.2996;3.8545;9.0165;0.1498;-0.177;0.79;0.168;0.0292;0.1033;545.1457;3.81;32.19;-31.12;354.33;-22.6;-1.89;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27482;2016-11-30 16:03:16:219
0.613;3.678;9.808;0.2996;3.8545;9.0165;0.1498;-0.177;0.79;0.168;0.0292;0.1033;545.1457;3.81;32.44;-31.06;354.33;-22.6;-1.89;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27487;2016-11-30 16:03:16:224
0.613;3.831;9.348;0.2996;3.8817;9.0165;0.4631;-0.0545;0.4767;0.1303;0.0534;0.1533;545.1457;3.81;32.44;-31.06;353.1;-23.13;-1.9;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27492;2016-11-30 16:03:16:229
0.613;3.831;9.348;0.2996;3.8817;9.0165;0.4631;-0.0545;0.4767;0.1303;0.0534;0.1533;545.1457;3.81;32.44;-31.06;353.1;-23.13;-1.9;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27496;2016-11-30 16:03:16:233
0.613;3.831;9.348;0.2996;3.8954;9.0029;0.2996;0.0817;0.1907;0.1178;0.0395;0.1148;545.1457;3.81;32.44;-31.06;353.1;-23.13;-1.9;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27501;2016-11-30 16:03:16:238
0.306;3.83;9.194;0.2996;3.8954;9.0029;0.2996;0.0817;0.1907;0.1178;0.0395;0.1148;545.1457;3.81;32.44;-31.06;353.1;-23.13;-1.9;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27506;2016-11-30 16:03:16:243
0.306;3.83;9.194;0.2996;3.8954;9.0029;0.2996;0.0817;0.1907;0.1178;0.0395;0.1148;545.1457;3.81;32.44;-31.06;353.1;-23.13;-1.9;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27512;2016-11-30 16:03:16:249
0.306;3.83;9.194;0.2996;3.8954;9.0029;0.2996;0.0817;0.1907;0.1178;0.0395;0.1148;545.1457;3.81;32.44;-31.06;353.1;-23.13;-1.9;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27517;2016-11-30 16:03:16:254
0.306;3.83;9.194;0.2996;3.8954;9.0029;0.2996;0.0817;0.1907;0.1178;0.0395;0.1148;545.1457;3.81;32.44;-31.06;353.1;-23.13;-1.9;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27521;2016-11-30 16:03:16:258
0.154;3.831;8.735;0.2996;3.8954;9.0029;0.0;-0.0681;0.0408;0.0957;0.0232;0.0714;545.1457;3.56;32.31;-30.87;353.11;-23.39;-1.91;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27527;2016-11-30 16:03:16:264
0.154;3.831;8.735;0.2996;3.8954;9.0029;0.0;-0.0681;0.0408;0.0957;0.0232;0.0714;545.1457;3.56;32.31;-30.87;353.11;-23.39;-1.91;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27532;2016-11-30 16:03:16:269
0.154;3.831;8.735;0.2996;3.8954;9.0029;0.0;-0.0681;0.0408;0.0957;0.0232;0.0714;545.1457;3.56;32.31;-30.87;353.11;-23.39;-1.91;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27537;2016-11-30 16:03:16:274
0.154;3.831;8.735;0.2996;3.8954;9.0029;0.0;-0.0681;0.0408;0.1827;-0.0543;0.0979;545.1457;3.56;32.31;-30.87;353.11;-23.39;-1.91;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27541;2016-11-30 16:03:16:278
0.0;3.984;6.589;0.2996;3.8954;9.0029;0.0;-0.0681;0.0408;0.1827;-0.0543;0.0979;545.1457;3.56;32.31;-30.87;353.11;-23.39;-1.91;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27547;2016-11-30 16:03:16:284
0.0;3.984;6.589;0.3269;3.9498;8.9757;-0.0272;-0.4358;-2.6968;0.1901;-0.0875;0.0924;545.1457;2.69;32.38;-31.44;353.11;-23.39;-1.91;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27551;2016-11-30 16:03:16:288
0.0;3.984;6.589;0.3269;3.9498;8.9757;-0.0272;-0.4358;-2.6968;0.1901;-0.0875;0.0924;545.1457;2.69;32.38;-31.44;353.11;-23.39;-1.91;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27556;2016-11-30 16:03:16:293
0.0;3.984;6.589;0.3269;3.9498;8.9757;-0.0272;-0.4358;-2.6968;0.2162;-0.1162;0.0524;545.1457;2.69;32.38;-31.44;353.11;-23.39;-1.91;0.4;48.212;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27562;2016-11-30 16:03:16:299
0.612;4.29;7.814;0.3269;3.9498;8.9757;-0.0272;-0.4358;-2.6968;0.2162;-0.1162;0.0524;536.4078;2.69;32.38;-31.44;353.11;-23.39;-1.91;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27567;2016-11-30 16:03:16:304
0.612;4.29;7.814;0.3541;3.9907;8.9621;-0.0545;0.1362;-1.6072;0.1893;-0.1047;0.0024;536.4078;1.75;32.38;-31.94;355.71;-23.74;-2.09;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27572;2016-11-30 16:03:16:309
0.612;4.29;7.814;0.3541;3.9907;8.9621;-0.0545;0.1362;-1.6072;0.1893;-0.1047;0.0024;536.4078;1.75;32.38;-31.94;355.71;-23.74;-2.09;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27577;2016-11-30 16:03:16:314
2.604;4.903;10.266;0.3541;3.9907;8.9621;-0.0545;0.1362;-1.6072;0.1893;-0.1047;0.0024;536.4078;1.75;32.38;-31.94;355.71;-23.74;-2.09;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27582;2016-11-30 16:03:16:319
2.604;4.903;10.266;0.3541;3.9907;8.9621;-0.0545;0.1362;-1.6072;0.1893;-0.1047;0.0024;536.4078;1.75;32.38;-31.94;355.71;-23.74;-2.09;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27586;2016-11-30 16:03:16:323
2.604;4.903;10.266;0.3677;4.0179;8.9484;2.2337;0.8853;1.3212;0.1677;-0.1459;-0.0161;536.4078;1.56;32.5;-32.06;355.71;-23.74;-2.09;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27591;2016-11-30 16:03:16:328
3.984;5.516;10.879;0.3677;4.0179;8.9484;2.2337;0.8853;1.3212;0.1677;-0.1459;-0.0161;536.4078;1.56;32.5;-32.06;355.71;-23.74;-2.09;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27597;2016-11-30 16:03:16:334
3.984;5.516;10.879;0.3677;4.0179;8.9484;2.2337;0.8853;1.3212;0.1677;-0.1459;-0.0161;536.4078;1.56;32.5;-32.06;355.71;-23.74;-2.09;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27602;2016-11-30 16:03:16:339
3.984;5.516;10.879;0.3677;4.0179;8.9484;2.2337;0.8853;1.3212;0.1677;-0.1459;-0.0161;536.4078;1.56;32.5;-32.06;355.71;-23.74;-2.09;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27607;2016-11-30 16:03:16:344
3.984;5.516;10.879;0.395;4.0316;8.9348;3.7319;1.6344;1.1713;0.1077;-0.1928;0.0393;536.4078;1.13;32.31;-32.25;356.87;-24.16;-2.35;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27612;2016-11-30 16:03:16:349
4.138;5.67;9.348;0.395;4.0316;8.9348;3.7319;1.6344;1.1713;0.1077;-0.1928;0.0393;536.4078;1.13;32.31;-32.25;356.87;-24.16;-2.35;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27616;2016-11-30 16:03:16:353
4.138;5.67;9.348;0.395;4.0316;8.9348;3.7319;1.6344;1.1713;0.0971;-0.2408;0.0911;536.4078;1.13;32.31;-32.25;356.87;-24.16;-2.35;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27622;2016-11-30 16:03:16:359
4.138;5.67;9.348;0.395;4.0316;8.9348;3.7319;1.6344;1.1713;0.0971;-0.2408;0.0911;536.4078;1.13;32.31;-32.25;356.87;-24.16;-2.35;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27627;2016-11-30 16:03:16:364
2.145;4.597;7.355;0.4495;4.0452;8.9348;2.9147;1.3212;-0.6674;0.1134;-0.3387;0.1516;536.4078;0.63;32.19;-32.69;356.87;-24.16;-2.35;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27631;2016-11-30 16:03:16:368
2.145;4.597;7.355;0.4495;4.0452;8.9348;2.9147;1.3212;-0.6674;0.1134;-0.3387;0.1516;536.4078;0.63;32.19;-32.69;356.87;-24.16;-2.35;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27636;2016-11-30 16:03:16:373
2.145;4.597;7.355;0.4495;4.0452;8.9348;2.9147;1.3212;-0.6674;0.1584;-0.5457;0.2173;536.4078;0.63;32.19;-32.69;356.87;-24.16;-2.35;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27642;2016-11-30 16:03:16:379
2.145;4.597;7.355;0.4495;4.0452;8.9348;2.9147;1.3212;-0.6674;0.1584;-0.5457;0.2173;536.4078;0.63;32.19;-32.69;356.87;-24.16;-2.35;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27646;2016-11-30 16:03:16:383
1.686;3.218;7.509;0.4495;4.0452;8.9348;2.9147;1.3212;-0.6674;0.1584;-0.5457;0.2173;536.4078;0.63;32.19;-32.69;356.87;-24.16;-2.35;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27651;2016-11-30 16:03:16:388
1.686;3.218;7.509;0.6129;4.086;8.9076;1.0624;-0.8717;-1.4029;0.1797;-0.6114;0.2253;536.4078;-0.62;32.31;-33.56;359.06;-24.33;-2.88;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27657;2016-11-30 16:03:16:394
1.686;3.218;7.509;0.6129;4.086;8.9076;1.0624;-0.8717;-1.4029;0.1846;-0.673;0.2468;536.4078;-0.62;32.31;-33.56;359.06;-24.33;-2.88;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27662;2016-11-30 16:03:16:399
1.838;3.83;8.887;0.6129;4.086;8.9076;1.0624;-0.8717;-1.4029;0.1846;-0.673;0.2468;536.4078;-0.62;32.31;-33.56;359.06;-24.33;-2.88;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27667;2016-11-30 16:03:16:404
1.838;3.83;8.887;0.7355;4.1133;8.8803;1.1032;-0.1362;0.3133;0.1846;-0.673;0.2468;536.4078;-0.94;31.75;-33.44;359.06;-24.33;-2.88;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27672;2016-11-30 16:03:16:409
1.838;3.83;8.887;0.7355;4.1133;8.8803;1.1032;-0.1362;0.3133;0.1846;-0.673;0.2468;536.4078;-0.94;31.75;-33.44;359.06;-24.33;-2.88;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27677;2016-11-30 16:03:16:414
1.838;3.83;8.887;0.7355;4.1133;8.8803;1.1032;-0.1362;0.3133;0.1846;-0.673;0.2468;536.4078;-0.94;31.75;-33.44;359.06;-24.33;-2.88;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27682;2016-11-30 16:03:16:419
2.604;4.597;9.653;0.8036;4.1269;8.8667;1.0351;0.0;0.79;0.1489;-0.7341;0.216;536.4078;-1.62;31.5;-33.75;359.06;-24.33;-2.88;0.4;47.846;12.841262;77.662636;932.58;3085.1353170253637;9.28;25.483871;276.19;6 / 22;27687;2016-11-30 16:03:16:424
2.604;4.597;9.653;0.8036;4.1269;8.8667;1.0351;0.0;0.79;0.1489;-0.7341;0.216;536.4078;-1.62;31.5;-33.75;359.06;-24.33;-2.88;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27692;2016-11-30 16:03:16:429
2.604;4.597;9.653;0.8036;4.1269;8.8667;1.0351;0.0;0.79;0.1489;-0.7341;0.216;536.4078;-1.62;31.5;-33.75;359.06;-24.33;-2.88;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27697;2016-11-30 16:03:16:434
2.604;4.597;9.653;0.8036;4.1269;8.8667;1.0351;0.0;0.79;0.1489;-0.7341;0.216;536.4078;-1.62;31.5;-33.75;359.06;-24.33;-2.88;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27702;2016-11-30 16:03:16:439
3.217;5.209;9.807;0.9534;4.1541;8.8395;2.2609;1.0487;0.967;0.1593;-0.8047;0.2253;536.4078;-1.87;31.88;-34.19;358.58;-24.87;-5.18;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27706;2016-11-30 16:03:16:443
3.217;5.209;9.807;0.9534;4.1541;8.8395;2.2609;1.0487;0.967;0.1593;-0.8047;0.2253;536.4078;-1.87;31.88;-34.19;358.58;-24.87;-5.18;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27711;2016-11-30 16:03:16:448
3.217;5.209;9.807;0.9534;4.1541;8.8395;2.2609;1.0487;0.967;0.1593;-0.8047;0.2253;536.4078;-1.87;31.88;-34.19;358.58;-24.87;-5.18;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27717;2016-11-30 16:03:16:454
3.217;4.903;8.887;1.1032;4.1678;8.8122;2.1111;1.0351;0.681;0.2007;-0.8792;0.2493;536.4078;-2.69;31.5;-34.06;358.58;-24.87;-5.18;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27722;2016-11-30 16:03:16:459
3.217;4.903;8.887;1.1032;4.1678;8.8122;2.1111;1.0351;0.681;0.2007;-0.8792;0.2493;536.4078;-2.69;31.5;-34.06;358.58;-24.87;-5.18;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27727;2016-11-30 16:03:16:464
3.217;4.903;8.887;1.1032;4.1678;8.8122;2.1111;1.0351;0.681;0.2225;-0.8953;0.2552;536.4078;-2.69;31.5;-34.06;358.58;-24.87;-5.18;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27732;2016-11-30 16:03:16:469
3.217;4.903;8.887;1.1032;4.1678;8.8122;2.1111;1.0351;0.681;0.2225;-0.8953;0.2552;536.4078;-2.69;31.5;-34.06;358.58;-24.87;-5.18;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27736;2016-11-30 16:03:16:473
2.604;4.29;7.968;1.2667;4.2086;8.7714;1.4846;0.2315;-0.6538;0.2471;-0.9185;0.2389;536.4078;-2.87;30.75;-33.69;358.32;-25.14;-7.14;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27741;2016-11-30 16:03:16:478
2.604;4.29;7.968;1.2667;4.2086;8.7714;1.4846;0.2315;-0.6538;0.2471;-0.9185;0.2389;536.4078;-2.87;30.75;-33.69;358.32;-25.14;-7.14;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27747;2016-11-30 16:03:16:484
2.604;4.29;7.968;1.2667;4.2086;8.7714;1.4846;0.2315;-0.6538;0.2637;-0.9149;0.2471;536.4078;-2.87;30.75;-33.69;358.32;-25.14;-7.14;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27752;2016-11-30 16:03:16:489
2.604;4.29;7.968;1.2667;4.2086;8.7714;1.4846;0.2315;-0.6538;0.2637;-0.9149;0.2471;536.4078;-2.87;30.75;-33.69;358.32;-25.14;-7.14;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27757;2016-11-30 16:03:16:494
2.604;4.29;7.968;1.2667;4.2086;8.7714;1.4846;0.2315;-0.6538;0.2637;-0.9149;0.2471;536.4078;-2.87;30.75;-33.69;358.32;-25.14;-7.14;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27761;2016-11-30 16:03:16:498
2.604;4.29;7.968;1.2667;4.2086;8.7714;1.4846;0.2315;-0.6538;0.2637;-0.9149;0.2471;536.4078;-2.87;30.75;-33.69;358.32;-25.14;-7.14;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27767;2016-11-30 16:03:16:504
2.604;4.29;7.968;1.2667;4.2086;8.7714;1.4846;0.2315;-0.6538;0.2637;-0.9149;0.2471;536.4078;-2.87;30.75;-33.69;358.32;-25.14;-7.14;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27772;2016-11-30 16:03:16:509
2.604;4.29;7.968;1.2667;4.2086;8.7714;1.4846;0.2315;-0.6538;0.2637;-0.9149;0.2471;536.4078;-2.87;30.75;-33.69;358.32;-25.14;-7.14;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27776;2016-11-30 16:03:16:513
2.604;4.29;7.968;1.2667;4.2086;8.7714;1.4846;0.2315;-0.6538;0.2637;-0.9149;0.2471;536.4078;-2.87;30.75;-33.69;358.32;-25.14;-7.14;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27781;2016-11-30 16:03:16:518
2.604;4.29;7.968;1.2667;4.2086;8.7714;1.4846;0.2315;-0.6538;0.2637;-0.9149;0.2471;536.4078;-2.87;30.75;-33.69;358.32;-25.14;-7.14;0.4;47.846;12.841247;77.6626;948.06;3085.1353170253637;9.21;25.806452;275.3;6 / 22;27787;2016-11-30 16:03:16:524
