sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.685;14.25;1.072;0.8989;9.7656;0.1634;2.1656;1.4165;5.8158;0.8347;1.2536;1.0641;1.6667;25.75;-11.5;19.88;191.47;-86.22;-40.73;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11799;2016-11-30 15:59:39:623
1.685;14.25;1.072;0.8989;9.7656;0.1634;2.1656;1.4165;5.8158;0.8347;1.2536;1.0641;1.6667;25.75;-11.5;19.88;191.47;-86.22;-40.73;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11804;2016-11-30 15:59:39:628
1.685;14.25;1.072;0.8989;9.7656;0.1634;2.1656;1.4165;5.8158;0.8347;1.2536;1.0641;1.6667;25.75;-11.5;19.88;191.47;-86.22;-40.73;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11810;2016-11-30 15:59:39:634
1.685;14.25;1.072;1.0487;9.752;0.0545;0.6265;7.4093;-5.4208;0.7491;1.0832;0.7636;1.6667;26.13;-11.12;20.38;153.44;-84.66;-79.7;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11815;2016-11-30 15:59:39:639
0.612;17.162;-0.153;1.0487;9.752;0.0545;0.6265;7.4093;-5.4208;0.7491;1.0832;0.7636;1.6667;26.13;-11.12;20.38;153.44;-84.66;-79.7;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11820;2016-11-30 15:59:39:644
0.612;17.162;-0.153;1.0487;9.752;0.0545;0.6265;7.4093;-5.4208;0.7169;1.0115;0.6373;1.6667;26.13;-11.12;20.38;153.44;-84.66;-79.7;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11825;2016-11-30 15:59:39:649
0.612;17.162;-0.153;1.0487;9.752;0.0545;0.6265;7.4093;-5.4208;0.7169;1.0115;0.6373;1.6667;26.13;-11.12;20.38;153.44;-84.66;-79.7;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11829;2016-11-30 15:59:39:653
0.612;17.162;-0.153;1.1441;9.7384;-0.0408;-2.9828;4.9713;1.7161;0.5904;0.9752;0.492;1.6667;25.56;-10.81;19.63;153.44;-84.66;-79.7;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11835;2016-11-30 15:59:39:659
-3.524;11.186;8.581;1.1441;9.7384;-0.0408;-2.9828;4.9713;1.7161;0.5904;0.9752;0.492;1.6667;25.56;-10.81;19.63;153.44;-84.66;-79.7;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11839;2016-11-30 15:59:39:663
-3.524;11.186;8.581;1.1441;9.7384;-0.0408;-2.9828;4.9713;1.7161;0.2803;1.0633;0.3221;1.6667;25.56;-10.81;19.63;153.44;-84.66;-79.7;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11845;2016-11-30 15:59:39:669
-4.137;10.266;10.266;1.1441;9.7384;-0.0408;-2.9828;4.9713;1.7161;0.2803;1.0633;0.3221;1.6667;25.56;-10.81;19.63;153.44;-84.66;-79.7;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11850;2016-11-30 15:59:39:674
-4.137;10.266;10.266;1.185;9.7384;-0.0272;-5.0122;0.681;10.1334;-0.2716;1.2029;0.0603;1.6667;26.31;-10.69;19.88;141.59;-83.3;-92.04;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11854;2016-11-30 15:59:39:678
-4.137;10.266;10.266;1.185;9.7384;-0.0272;-5.0122;0.681;10.1334;-0.2716;1.2029;0.0603;1.6667;26.31;-10.69;19.88;141.59;-83.3;-92.04;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11859;2016-11-30 15:59:39:683
-4.137;10.266;10.266;1.185;9.7384;-0.0272;-5.0122;0.681;10.1334;-0.5909;1.2337;-0.1497;1.6667;26.31;-10.69;19.88;141.59;-83.3;-92.04;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11864;2016-11-30 15:59:39:688
-6.129;13.024;0.919;1.185;9.7384;-0.0272;-5.0122;0.681;10.1334;-0.5909;1.2337;-0.1497;1.6667;26.31;-10.69;19.88;141.59;-83.3;-92.04;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11870;2016-11-30 15:59:39:694
-6.129;13.024;0.919;1.1305;9.752;0.1226;-6.1835;2.5061;5.5434;-0.5909;1.2337;-0.1497;1.6667;26.63;-10.12;19.31;141.59;-83.3;-92.04;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11875;2016-11-30 15:59:39:699
-6.129;13.024;0.919;1.1305;9.752;0.1226;-6.1835;2.5061;5.5434;-0.5909;1.2337;-0.1497;1.6667;26.63;-10.12;19.31;141.59;-83.3;-92.04;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11880;2016-11-30 15:59:39:704
-6.129;13.024;0.919;1.1305;9.752;0.1226;-6.1835;2.5061;5.5434;-0.6594;1.1061;-0.4434;1.6667;26.63;-10.12;19.31;141.59;-83.3;-92.04;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11885;2016-11-30 15:59:39:709
-6.129;13.024;0.919;1.1305;9.752;0.1226;-6.1835;2.5061;5.5434;-0.6594;1.1061;-0.4434;1.6667;26.63;-10.12;19.31;141.59;-83.3;-92.04;0.0;62.954;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11889;2016-11-30 15:59:39:713
-6.282;15.476;-3.524;1.0351;9.752;0.2451;-7.7771;4.8079;-3.7592;-0.4958;0.9536;-0.6114;1.6667;27.13;-9.06;18.5;151.75;-83.35;-83.81;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11894;2016-11-30 15:59:39:718
-6.282;15.476;-3.524;1.0351;9.752;0.2451;-7.7771;4.8079;-3.7592;-0.4958;0.9536;-0.6114;1.6667;27.13;-9.06;18.5;151.75;-83.35;-83.81;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11899;2016-11-30 15:59:39:723
-6.282;15.476;-3.524;1.0351;9.752;0.2451;-7.7771;4.8079;-3.7592;-0.3913;0.9288;-0.8781;1.6667;27.13;-9.06;18.5;151.75;-83.35;-83.81;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11904;2016-11-30 15:59:39:728
-6.282;15.476;-3.524;1.0351;9.752;0.2451;-7.7771;4.8079;-3.7592;-0.3913;0.9288;-0.8781;1.6667;27.13;-9.06;18.5;151.75;-83.35;-83.81;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11909;2016-11-30 15:59:39:733
-4.75;19.46;-2.298;0.8581;9.7656;0.3269;-6.061;9.6975;-3.228;-0.324;0.8438;-0.9335;1.6667;28.13;-8.25;18.5;151.75;-83.35;-83.81;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11914;2016-11-30 15:59:39:738
-4.75;19.46;-2.298;0.8581;9.7656;0.3269;-6.061;9.6975;-3.228;-0.324;0.8438;-0.9335;1.6667;28.13;-8.25;18.5;151.75;-83.35;-83.81;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11920;2016-11-30 15:59:39:744
-4.75;19.46;-2.298;0.8581;9.7656;0.3269;-6.061;9.6975;-3.228;-0.2983;0.7467;-0.9204;1.6667;28.13;-8.25;18.5;151.75;-83.35;-83.81;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11924;2016-11-30 15:59:39:748
-2.298;16.855;0.612;0.8581;9.7656;0.3269;-6.061;9.6975;-3.228;-0.2983;0.7467;-0.9204;1.6667;28.13;-8.25;18.5;151.75;-83.35;-83.81;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11930;2016-11-30 15:59:39:754
-2.298;16.855;0.612;0.681;9.7793;0.395;-3.7455;9.6839;-0.395;-0.2662;0.658;-0.9528;1.6667;28.5;-7.94;18.75;167.83;-84.63;-69.15;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11934;2016-11-30 15:59:39:758
-2.298;16.855;0.612;0.681;9.7793;0.395;-3.7455;9.6839;-0.395;-0.2662;0.658;-0.9528;1.6667;28.5;-7.94;18.75;167.83;-84.63;-69.15;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11940;2016-11-30 15:59:39:764
-2.298;16.855;0.612;0.681;9.7793;0.395;-3.7455;9.6839;-0.395;-0.2113;0.4841;-1.054;1.6667;28.5;-7.94;18.75;167.83;-84.63;-69.15;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11945;2016-11-30 15:59:39:769
0.459;10.113;2.145;0.681;9.7793;0.395;-3.7455;9.6839;-0.395;-0.2113;0.4841;-1.054;1.6667;28.5;-7.94;18.75;167.83;-84.63;-69.15;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11950;2016-11-30 15:59:39:774
0.459;10.113;2.145;0.4903;9.7929;0.4358;-1.4029;2.7785;0.9398;-0.2113;0.4841;-1.054;1.6667;28.5;-7.25;18.69;167.83;-84.63;-69.15;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11954;2016-11-30 15:59:39:778
0.459;10.113;2.145;0.4903;9.7929;0.4358;-1.4029;2.7785;0.9398;-0.2113;0.4841;-1.054;1.6667;28.5;-7.25;18.69;167.83;-84.63;-69.15;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11959;2016-11-30 15:59:39:783
0.459;10.113;2.145;0.4903;9.7929;0.4358;-1.4029;2.7785;0.9398;-0.2839;0.3886;-1.0734;1.6667;28.5;-7.25;18.69;167.83;-84.63;-69.15;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11964;2016-11-30 15:59:39:788
2.145;6.589;1.685;0.4903;9.7929;0.4358;-1.4029;2.7785;0.9398;-0.2839;0.3886;-1.0734;1.6667;28.5;-7.25;18.69;167.83;-84.63;-69.15;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11969;2016-11-30 15:59:39:793
2.145;6.589;1.685;0.1907;9.7929;0.5176;2.0975;-3.8136;1.0079;-0.3867;0.3556;-1.1336;1.6667;29.38;-6.87;19.38;188.31;-86.17;-48.37;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11975;2016-11-30 15:59:39:799
2.145;6.589;1.685;0.1907;9.7929;0.5176;2.0975;-3.8136;1.0079;-0.3867;0.3556;-1.1336;1.6667;29.38;-6.87;19.38;188.31;-86.17;-48.37;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11980;2016-11-30 15:59:39:804
2.145;6.589;1.685;0.1907;9.7929;0.5176;2.0975;-3.8136;1.0079;-0.3867;0.3556;-1.1336;1.6667;29.38;-6.87;19.38;188.31;-86.17;-48.37;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11985;2016-11-30 15:59:39:809
2.299;4.904;0.92;0.1907;9.7929;0.5176;2.0975;-3.8136;1.0079;-0.3867;0.3556;-1.1336;1.6667;29.38;-6.87;19.38;188.31;-86.17;-48.37;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11990;2016-11-30 15:59:39:814
2.299;4.904;0.92;-0.0272;9.7929;0.5993;2.3154;-4.8896;0.3133;-0.4917;0.2602;-1.1364;1.6667;29.94;-6.25;19.06;188.31;-86.17;-48.37;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;11994;2016-11-30 15:59:39:818
2.299;4.904;0.92;-0.0272;9.7929;0.5993;2.3154;-4.8896;0.3133;-0.4917;0.2602;-1.1364;1.6667;29.94;-6.25;19.06;188.31;-86.17;-48.37;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12000;2016-11-30 15:59:39:824
2.299;4.904;0.92;-0.0272;9.7929;0.5993;2.3154;-4.8896;0.3133;-0.4993;0.1977;-1.0581;1.6667;29.94;-6.25;19.06;188.31;-86.17;-48.37;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12004;2016-11-30 15:59:39:828
2.452;3.525;-0.305;-0.0272;9.7929;0.5993;2.3154;-4.8896;0.3133;-0.4993;0.1977;-1.0581;1.6667;29.94;-6.25;19.06;188.31;-86.17;-48.37;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12009;2016-11-30 15:59:39:833
2.452;3.525;-0.305;-0.2179;9.7929;0.6946;2.6695;-6.2789;-0.9943;-0.4993;0.1977;-1.0581;1.6667;30.38;-6.25;18.81;239.79;-86.49;2.6;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12015;2016-11-30 15:59:39:839
2.452;3.525;-0.305;-0.2179;9.7929;0.6946;2.6695;-6.2789;-0.9943;-0.4993;0.1977;-1.0581;1.6667;30.38;-6.25;18.81;239.79;-86.49;2.6;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12020;2016-11-30 15:59:39:844
2.452;3.525;-0.305;-0.2179;9.7929;0.6946;2.6695;-6.2789;-0.9943;-0.3452;0.0477;-1.0472;1.6667;30.38;-6.25;18.81;239.79;-86.49;2.6;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12025;2016-11-30 15:59:39:849
0.0;1.685;0.766;-0.2179;9.7929;0.6946;2.6695;-6.2789;-0.9943;-0.3452;0.0477;-1.0472;1.6667;30.38;-6.25;18.81;239.79;-86.49;2.6;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12030;2016-11-30 15:59:39:854
0.0;1.685;0.766;-0.4086;9.7793;0.7627;0.4086;-8.104;0.0;-0.3474;-0.024;-1.0884;1.6667;31.69;-5.69;17.69;239.79;-86.49;2.6;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12035;2016-11-30 15:59:39:859
0.0;1.685;0.766;-0.4086;9.7793;0.7627;0.4086;-8.104;0.0;-0.3474;-0.024;-1.0884;0.8333;31.69;-5.69;17.69;239.79;-86.49;2.6;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12040;2016-11-30 15:59:39:864
0.0;1.685;0.766;-0.4086;9.7793;0.7627;0.4086;-8.104;0.0;-0.6411;-0.0826;-1.1432;0.8333;31.69;-5.69;17.69;239.79;-86.49;2.6;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12045;2016-11-30 15:59:39:869
0.153;0.0;0.919;-0.4086;9.7793;0.7627;0.4086;-8.104;0.0;-0.6411;-0.0826;-1.1432;0.8333;31.69;-5.69;17.69;239.79;-86.49;2.6;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12049;2016-11-30 15:59:39:873
0.153;0.0;0.919;-0.6129;9.752;0.8853;0.7627;-9.752;0.0272;-0.7352;-0.1764;-1.1767;0.8333;32.5;-5.69;16.69;270.1;-84.94;28.18;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12054;2016-11-30 15:59:39:878
0.153;0.0;0.919;-0.6129;9.752;0.8853;0.7627;-9.752;0.0272;-0.7352;-0.1764;-1.1767;0.8333;32.5;-5.69;16.69;270.1;-84.94;28.18;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12060;2016-11-30 15:59:39:884
0.153;0.0;0.919;-0.6129;9.752;0.8853;0.7627;-9.752;0.0272;-0.7265;-0.3049;-1.0974;0.8333;32.5;-5.69;16.69;270.1;-84.94;28.18;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12065;2016-11-30 15:59:39:889
0.0;-0.919;1.532;-0.6129;9.752;0.8853;0.7627;-9.752;0.0272;-0.7265;-0.3049;-1.0974;0.8333;32.5;-5.69;16.69;270.1;-84.94;28.18;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12070;2016-11-30 15:59:39:894
0.0;-0.919;1.532;-0.79;9.7384;0.9806;0.9398;-10.6509;0.395;-0.3575;-0.5113;-0.9187;0.8333;33.69;-5.87;14.5;270.1;-84.94;28.18;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12075;2016-11-30 15:59:39:899
0.0;-0.919;1.532;-0.79;9.7384;0.9806;0.9398;-10.6509;0.395;-0.3575;-0.5113;-0.9187;0.8333;33.69;-5.87;14.5;270.1;-84.94;28.18;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12080;2016-11-30 15:59:39:904
0.0;-0.919;1.532;-0.79;9.7384;0.9806;0.9398;-10.6509;0.395;0.0924;-0.7257;-0.7625;0.8333;33.69;-5.87;14.5;270.1;-84.94;28.18;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12085;2016-11-30 15:59:39:909
0.0;-0.919;1.532;-0.79;9.7384;0.9806;0.9398;-10.6509;0.395;0.0924;-0.7257;-0.7625;0.8333;33.69;-5.87;14.5;270.1;-84.94;28.18;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12089;2016-11-30 15:59:39:913
-1.685;-0.612;0.766;-0.8989;9.7248;0.9398;-0.3269;-10.3241;0.4358;0.4928;-0.9035;-0.6092;0.8333;34.44;-6.12;13.75;285.19;-82.63;38.85;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12095;2016-11-30 15:59:39:919
-1.685;-0.612;0.766;-0.8989;9.7248;0.9398;-0.3269;-10.3241;0.4358;0.4928;-0.9035;-0.6092;0.8333;34.44;-6.12;13.75;285.19;-82.63;38.85;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12100;2016-11-30 15:59:39:924
-1.685;-0.612;0.766;-0.8989;9.7248;0.9398;-0.3269;-10.3241;0.4358;0.7638;-1.0469;-0.4821;0.8333;34.44;-6.12;13.75;285.19;-82.63;38.85;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12105;2016-11-30 15:59:39:929
-1.685;-0.612;0.766;-0.8989;9.7248;0.9398;-0.3269;-10.3241;0.4358;0.7638;-1.0469;-0.4821;0.8333;34.44;-6.12;13.75;285.19;-82.63;38.85;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12109;2016-11-30 15:59:39:933
-2.911;-0.612;-2.451;-0.9398;9.7384;0.8308;-1.8115;-10.5011;-1.5936;0.6387;-1.1435;-0.3057;0.8333;36.0;-6.19;11.06;285.19;-82.63;38.85;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12115;2016-11-30 15:59:39:939
-2.911;-0.612;-2.451;-0.9398;9.7384;0.8308;-1.8115;-10.5011;-1.5936;0.6387;-1.1435;-0.3057;0.8333;36.0;-6.19;11.06;285.19;-82.63;38.85;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12120;2016-11-30 15:59:39:944
-2.911;-0.612;-2.451;-0.9398;9.7384;0.8308;-1.8115;-10.5011;-1.5936;0.4944;-1.3578;0.012;0.8333;36.0;-6.19;11.06;285.19;-82.63;38.85;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12125;2016-11-30 15:59:39:949
-2.911;-0.612;-2.451;-0.9398;9.7384;0.8308;-1.8115;-10.5011;-1.5936;0.4944;-1.3578;0.012;0.8333;36.0;-6.19;11.06;285.19;-82.63;38.85;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12130;2016-11-30 15:59:39:954
-2.451;2.758;-5.976;-0.9398;9.7384;0.7627;-1.6617;-8.9757;-5.3527;0.4944;-1.3578;0.012;0.8333;36.63;-6.56;9.75;302.05;-82.66;48.52;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12135;2016-11-30 15:59:39:959
-2.451;2.758;-5.976;-0.9398;9.7384;0.7627;-1.6617;-8.9757;-5.3527;0.4944;-1.3578;0.012;0.8333;36.63;-6.56;9.75;302.05;-82.66;48.52;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12140;2016-11-30 15:59:39:964
-2.451;2.758;-5.976;-0.9398;9.7384;0.7627;-1.6617;-8.9757;-5.3527;1.2896;-1.6818;0.2023;0.8333;36.63;-6.56;9.75;302.05;-82.66;48.52;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12144;2016-11-30 15:59:39:968
-2.451;9.653;-10.113;-0.9398;9.7384;0.7627;-1.6617;-8.9757;-5.3527;1.2896;-1.6818;0.2023;0.8333;36.63;-6.56;9.75;302.05;-82.66;48.52;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12149;2016-11-30 15:59:39:973
-2.451;9.653;-10.113;-0.8444;9.7656;0.3814;-1.6072;-0.1089;-10.4875;1.2896;-1.6818;0.2023;0.8333;38.19;-6.87;5.38;302.05;-82.66;48.52;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12155;2016-11-30 15:59:39:979
-2.451;9.653;-10.113;-0.8444;9.7656;0.3814;-1.6072;-0.1089;-10.4875;1.2896;-1.6818;0.2023;0.8333;38.19;-6.87;5.38;302.05;-82.66;48.52;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12160;2016-11-30 15:59:39:984
-2.451;9.653;-10.113;-0.8444;9.7656;0.3814;-1.6072;-0.1089;-10.4875;3.8607;-2.5883;0.4701;0.8333;38.19;-6.87;5.38;302.05;-82.66;48.52;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12165;2016-11-30 15:59:39:989
-1.992;19.307;-12.105;-0.8444;9.7656;0.3814;-1.6072;-0.1089;-10.4875;3.8607;-2.5883;0.4701;0.8333;38.19;-6.87;5.38;302.05;-82.66;48.52;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12169;2016-11-30 15:59:39:993
-1.992;19.307;-12.105;-0.7355;9.7793;-0.3541;-1.2531;9.5341;-11.7542;4.6527;-2.8929;0.6523;0.8333;37.94;-7.44;4.06;329.06;-84.58;65.7;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12175;2016-11-30 15:59:39:999
-1.992;19.307;-12.105;-0.7355;9.7793;-0.3541;-1.2531;9.5341;-11.7542;4.6527;-2.8929;0.6523;0.8333;37.94;-7.44;4.06;329.06;-84.58;65.7;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12179;2016-11-30 15:59:40:003
-1.992;19.307;-12.105;-0.7355;9.7793;-0.3541;-1.2531;9.5341;-11.7542;4.8937;-3.069;0.7189;0.8333;37.94;-7.44;4.06;329.06;-84.58;65.7;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12184;2016-11-30 15:59:40:008
-0.765;19.461;-8.733;-0.7355;9.7793;-0.3541;-1.2531;9.5341;-11.7542;4.8937;-3.069;0.7189;0.8333;37.94;-7.44;4.06;329.06;-84.58;65.7;0.0;57.69;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12189;2016-11-30 15:59:40:013
-0.765;19.461;-8.733;-0.6538;9.7112;-1.1986;-0.1089;9.752;-7.5319;4.3999;-2.8885;0.6899;0.8333;37.5;-8.19;1.81;329.06;-84.58;65.7;0.0;57.998;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12194;2016-11-30 15:59:40:018
-0.765;19.461;-8.733;-0.6538;9.7112;-1.1986;-0.1089;9.752;-7.5319;4.3999;-2.8885;0.6899;0.8333;37.5;-8.19;1.81;329.06;-84.58;65.7;0.0;57.998;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12200;2016-11-30 15:59:40:024
-0.765;19.461;-8.733;-0.6538;9.7112;-1.1986;-0.1089;9.752;-7.5319;4.3699;-3.1361;0.6984;0.8333;37.5;-8.19;1.81;329.06;-84.58;65.7;0.0;57.998;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12205;2016-11-30 15:59:40:029
-1.379;19.154;-5.976;-0.6538;9.7112;-1.1986;-0.1089;9.752;-7.5319;4.3699;-3.1361;0.6984;0.8333;37.5;-8.19;1.81;329.06;-84.58;65.7;0.0;57.998;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12210;2016-11-30 15:59:40:034
-1.379;19.154;-5.976;-0.6265;9.6022;-1.9204;-0.7491;9.5613;-4.0588;3.9417;-3.0671;0.546;0.8333;37.06;-8.69;0.19;63.36;-82.0;151.39;0.0;57.998;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12215;2016-11-30 15:59:40:039
-1.379;19.154;-5.976;-0.6265;9.6022;-1.9204;-0.7491;9.5613;-4.0588;3.9417;-3.0671;0.546;0.8333;37.06;-8.69;0.19;63.36;-82.0;151.39;0.0;57.998;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12219;2016-11-30 15:59:40:043
-1.379;19.154;-5.976;-0.6265;9.6022;-1.9204;-0.7491;9.5613;-4.0588;3.6627;-3.009;0.4966;0.8333;37.06;-8.69;0.19;63.36;-82.0;151.39;0.0;57.998;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12224;2016-11-30 15:59:40:048
-0.766;7.814;-7.048;-0.6265;9.6022;-1.9204;-0.7491;9.5613;-4.0588;3.6627;-3.009;0.4966;0.8333;37.06;-8.69;0.19;63.36;-82.0;151.39;0.0;57.998;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12230;2016-11-30 15:59:40:054
-0.766;7.814;-7.048;-0.6674;9.4524;-2.5333;-0.0953;-1.6344;-4.5083;3.5809;-3.0418;0.483;0.8333;37.13;-8.87;0.13;63.36;-82.0;151.39;0.0;57.998;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12235;2016-11-30 15:59:40:059
-0.766;7.814;-7.048;-0.6674;9.4524;-2.5333;-0.0953;-1.6344;-4.5083;3.5809;-3.0418;0.483;0.8333;37.13;-8.87;0.13;63.36;-82.0;151.39;0.0;57.998;12.844663;77.66323;;3055.4669843031024;;82.79033;;0 / 23;12239;2016-11-30 15:59:40:063
